Rating,Parent Asin,Main Category,Product Title,Retailer,Review,Word Count,Sentence Count
1,B09V8D73Q3,Grocery,"Fisher Nuts Walnut Halves & Pieces Pantry Pack PET 22 oz, California Grown Walnuts, Unsalted, Naturally Gluten Free, No Preservatives, Non-GMO, Brown",Fisher,"SWITCHED to ONE STAR and WHY. EDIT: Last batches I have gotten of these were just not good, stale.Switched to Happy Belly, which I can get here on Amazon as well. Taste much....fresher.Walnuts are a staple for me. Use them almost daily in my oatmeal. BUT they're not cheap. I was getting Diamond Walnuts, but often they would taste stale and/or bitter, so I was searching for another.Fisher's large size is a great price, they taste fresh and I have three bags delivered to my door each month.VERY HAPPY and will keep buying as long as the price is right and I can get from Amazon.",108,6
1,B00OQX5V2Y,Grocery,"Anthony's Erythritol Granules, 5 lb, Non GMO, Sweetener, Keto & Paleo Friendly",Anthony's,Made with corn? They took made from cane sure off the package. This product causes me heartburn now where it didn't before. I think they changed their product.,28,4
1,B08D97ZZ9R,Grocery,Myojo Japanese Style Instant Udon Fresh Noodle (Pack of 30),Myojo,Not instant udon. These are not instant noodles. You still have to cook them on the stove top. Incredibly misleading.,20,4
1,B00NU6J016,Grocery,WonderSlim Try Me Assortment - 12 Product Selections,WonderSlim,"but i don't like the side. something about this brand makes your very bloated, maybe to make you feel full, but i don't like the side effects",27,1
1,B00BT2C5V0,Grocery,"Campbell's Go Soup, Coconut Curry with Chicken, 14 Ounce (Pack of 8)",Campbell's,"Seriously Disgusting! I honestly can't tell you just how bad this soup was. I mean, I wasn't expecting honest to goodness chicken curry or anything like that but I was expecting it to be edible and this was far from edible. It was down right disgusting. The flavor was horrible because it all tasted like clove and nothing else. There were no other flavors what so ever. The clove flavor took over everything and it was just really bad. I even thought that maybe it was just the one I was eating but when I went to try it a second time it was the same thing. I couldn't taste any of the vegetables, none of the chicken and if there was anything to do with coconut in this I didn't taste anything other than the clove taste and even know I am not sure that is what I was tasting but clove is the only thing I can think of that comes close to the taste. If you want coconut curry, make your own but whatever you do, do not buy this disgusting mess. Oh, and did I mention how greasy this stuff was. Yeah, it was pretty bad and I am highly disappointed. Do not buy this product!",210,13
1,B0769TZCQ6,Grocery,"Lavazza Espresso Barista Gran Crema Whole Bean Coffee Blend, Medium Espresso Roast, 1 kg Bag - Chocolate and Spicy Aroma",Lavazza,"bad. I don't have any words other than that ... It was just...bad. I don't have any words other than that for it. I've loved the chocolate LavAzza I've had in the past, but gagged on this flavor. I would not recommend it.",43,6
1,B0C99QBNCV,Grocery,"KIND Healthy Grains Bars, Maple Pumpkin Seeds with Sea Salt, Non GMO, Gluten Free, 1.2oz, 5 Count (Pack of 3)",KIND,"Stale! We buy these from the grocery store so figured the ""subscribe and save"" would be awesome. We received our first shipment of 3 boxes and they're all rock hard, stale! Not expired but not edible...",36,4
1,B00KBZMC8W,Grocery,"Jell-O Cook & Serve Tapioca Fat Free Pudding & Pie Filling Mix (24 ct Pack, 3 oz Boxes)",Jell-O,"Artificial tapioca that failed in consistency :(. The box of tapioca started out find but then the packages became more clumpy and thick. Also the pudding itself was somewhat tasteless in general with very few"" ""Tapioca pearls"" if you know what I mean tapioca lovers!Best to buy the old fashion brand that you have to use an egg with!",59,4
1,B01LQWJ0EM,Grocery,DARE COOKIE PUMPKN SPC CREME 10.2OZ,Dare,"These go bad way to fast! These were not so good. I had them for two days and I went to put them out for guests and the edges of the cookies had mold on them already. We never ate one. To bad, they sounded like they would be delicious!",50,5
1,B01FF96B94,Grocery,CARNATION Half n Half 360x .304 fl oz US,Carnation Half and Half,62 of these were empty. I have ordered these. In the past with no problem ( a couple of empty ones) this time my husband helped me count these out and there were 62 empty one's and 34 had what looked like brown coffee spilled on the outside of them. No more orders from me.,54,4
1,B005LUREEO,Grocery,"Otter Pops, Original Assorted Freezer Pops, 1oz Freeze Pops in Six Zippy Flavors, 100 Count",Otter Pops,"These are tiny. These are way smaller than the other brands I’ve bought before. Kids perceive them as smaller (even if they may be wider, which I’m not sure they are)",31,3
1,B08RSBFTBM,Grocery,100% Natural Sweet Potato Snacks from South Korea [ 4 PACK ] Healthy Vegan GMO Free Gluten Free Snack for Diets with No Preservatives No Sugar Added l Soft + Chewy 해남 고구마 말랭이 by [Sweet Goguma],JEOLLANAMDO,"Very disappointed. Was thinking it would be okay to try and buy these sweet potatoes as I love sweet potatoes. Boy am I really disappointed. I don't usually write or leave bad reviews, but, felt like I should for this one as I was really disappointed.. and it's something not eligible for return/refund.First, there is only 2 months until expiration date.Second, the white powder. It says it is safe to eat and it is malt sugar that forms on the potato as time passes... but this is too much. Especially as it shows that with white powder that means 7-12 months passed.The whole sweet potatoes is covered... it doesn't look appetizing and something I definitely won't try no matter if it says ""SAFE TO EAT""I will not be ordering this again. I DONT recommend these either.",139,7
1,B08DXJ31NK,Grocery,"OKF Black Sugar Milk Tea, Boba' s Perfect Partner. 13.19 Fluid Ounce (Black Tea, 12 Pack)",OKF,YUCK...stay away from this. I LOVE all of the OKF watermelon drinks EXCEPT this one. I have know idea why THIS one is different BUT it tastes disgusting ! I had two other friends to taste it and they both spit this brand down the drain! Like I said I LOVE the other OKF brand watermelondrinks EXCEPT this one.,59,5
1,B00XKJE9GE,Grocery,Caramel Squares 5lb,Candy Crate,Grainy and course. Poorly prepared... I was really surprised how poor the quality was.. Fooled me once!,17,4
1,B0007OVWCY,Grocery,Dubble Bubble Gum 5lb,Candy Crate,This gum is so stale I can't bite through it. I've bought a few bags from this company and they were fine but this one is way too stale. Must have been in the warehouse too long!,37,3
1,B0039V9WII,Grocery,Necco Wafers Mini Rolls 5LB Bag,Necco,Still looking for a trustworthy supply of the product. Some really nasty tasting stuff... Mildewed or contaminated with something. Got immediate refund.,22,4
1,B000UUA7EO,Grocery,"Chuckles Jelly Candy, 24 Count",Chuckles,Stale. Hard as rocks. I am very disappointed. These arrived hard as rocks. Chuckles are supposed to be soft. I am extremely disappointed. They are so hard I could barely squeeze them between my fingers. What a let down.,39,8
1,B07VV7T465,Grocery,"Taylors of Harrogate Green Tea with Jasmine, 20 Count (Pack of 6)",Taylors of Harrogate,"Arrived squished and tasted terrible. The box arrived totally crushed, and the tea bags tasted stale and terrible. Waste of money.",21,3
1,B004S07FRE,Grocery,"STAGG Classic Chili With Beans, Canned Chili, 15 oz, Pack of 12",STAGG,all the cans where dented 5 cans where open not worth it. some cans where dented 5 cans where open,20,1
1,B004PXRTQQ,Grocery,Scottish Butter Tablet 250g / 8.8 ounces,Treasure Island Sweets,Not for me. Did not like them took forever to get but contacted Amazon and I was refunded promptly,19,2
1,B0006UFY46,Grocery,"Redhead Wild Alaska Sockeye Salmon 12 pack, Wild-Caught, Gluten Free, Non-GMO, Kosher, Sustainable, Product of USA,12 pack-7.5 oz cans",Pure Alaska Salmon Co.,First time bought it was good not this time more like Cat food. I will be looking for a different brand. To much skin in the can. Used our next 4 cans today full of bone and black skin. I will never buy this again. Looks and smells like cat food. I'LL NEVER buy it again. Every time you buy this you get something else I mean what in the cans. Many better brands out there.,76,9
1,B000PC3G5Y,Grocery,"Torani Chocolate Mint Syrup, 750 ml",Torani,"The flavor looks yummy. What a mess, arrived unsealed and leaking. Amazon did give me a credit but, I had to go through the unwanted process of getting it. I really wanted to try this flavor.",36,4
1,B0759B7KLH,Grocery,"BEN'S ORIGINAL Ready Rice Cheese Risotto Flavored Rice, Easy Dinner Side, 8.5 oz Pouch (Pack of 12)",BEN'S ORIGINAL,"Buy it at the grocery store—this batch had gone bad. My boyfriend likes the ease of this rice. We usually buy it at the grocery store, but I thought I’d try getting it in bulk. Every one of the packages I received smelled bad and had lots of browned grains (as in they’d gone bad, not that it was brown rice). Awful waste.",64,5
1,B07CRZJK6Q,Grocery,Leonidas Belgian Chocolates: 1 lb Dark Chocolates Assortment,Leonidas Belgian Chocolates,"Very disappointed! There were only two tasty pieces in the ... Very disappointed! There were only two tasty pieces in the top layer. The bottom layer looked and tasted like some old, stale milk chocolate. How old are these?!!! I wrote a great review for the dark chocolate nibs squares, but these don't even seem to made by the same company. I can't believe I'm actually going to throw the rest of the box in the trash! Just awful!",78,9
1,B09PSVCKXS,Grocery,"San Francisco Bay Compostable Coffee Pods - Fog Chaser (12 Ct) K Cup Compatible including Keurig 2.0, Medium Dark Roast",SAN FRANCISCO BAY,"Review Updated. SF Bay cups are not compatible with the new Keurig multi-stream Supreme machines. I opened a new 80-count box of SF cups when I got my new Keurig Supreme machine. The failure rate was 76%. When I contacted SF Bay they stated they do not guarantee compatibility. Wow, after many, many years of using SF cups we are now divorced.***Original review below***With 27,000+ reviews is there anything left to say other than...This coffee rocks! The price is amazing and it's eco-friendly with its biodegradable carcass.Because of it's somewhat non-standard shape, we store our pods in a Montana Jar.Before you have any doubts, or read anymore reviews, just buy this coffee. There is no comparison. None.",124,11
1,B094LCC854,Grocery,"Assorted Sour Gummi Mix Candy, Delicious Sugar (Coated) Fruit Flavors Gummies (Half-Pound)",Fruidles,"Melted, stuck together, nothing like photo. What a rip off. Melted, stuck together mass of candy. Looks nothing like the photo. Packing is different, looks like there's 3 assortments of candies when the photos shows several. A waste of my money to say the least. Will never purchase again",49,7
1,B00QMSEP64,Grocery,Fresh Red Grapefruit (5 lbs),KEJORA,"They better be good. 4 grapefruit for $27.00, never again. I'll order from Hales or drive to the store and get 2 bags full for that amount. They better be good.",31,3
1,B005VOOW7M,Grocery,"PLANTERS Honey Roasted Peanuts, 2.5 Ounce - 15 Count (Pack of 1) - Roasted with Honey and Sea Salt - Active Lifestyle Snacks, Movie Snacks and School Snacks - Kosher Peanuts",Planters,Best buy date a month away. Ridiculous. Ordered 2 boxes because of the price. Didn't realize that was because the best buy date is in a month.,27,4
1,B07WRK1VYD,Grocery,"MAMA Noodles Chand Clear Soup Instant Rice Noodles w/ Delicious Thai Flavors, Hot & Spicy Noodles, No Trans Fat w/ Fewer Calories Than Deep Fried Noodles 30 Pack",MAMA,"Expired before ordered. The box I received and gave as a gift expired November 2017. The receiver didn't care, but I wouldn't recommend anyone else purchase this item.",28,3
1,B0C59MS4MD,Grocery,"Pringles Potato Crisps Chips, Lunch Snacks, Office and Kids Snacks, Grab N' Go, Original (12 Cans)",Pringles,Showed up smashed to crumbs. These all showed up smashed and crumbled. Don’t think there was a single solid chip in the container,23,3
1,B09GQMDGQL,Grocery,"SweetLeaf Sweet Drops Vanilla Creme Liquid Stevia Sweetener - Vanilla Stevia Drops, Zero Calories, Zero Sugar, Non-GMO, Gluten-Free, Keto Friendly, Vanilla Stevia Liquid - 2 Fl Oz, Pack of 2",Sweet Drops,"Awful, hope it's a mistake. I had high hopes for this product based on the reviews. Other chocolate milk infusions had been discontinued. I received this yesterday and tried it in my coffee this morning. It is unpalatable. I was ready to attribute this to my hate for the taste of stevia. However, I saw another reviewer noting that the safety seal in a clear color indicated a problem. Possibly, they have changed the producer, the formula, or something else. I hope that this is an aberration, and not just another disaster in the year 2020. I am going to try to get a refund because I cannot use this stuff. If one cannot tolerate caffeine or sugar, it is hard to liven up a cup of coffee.",128,11
